locus_tag,gene_name,function,logFC_AgNO3,PValue,q.value,logFC_BZK,PValue,q.value,logFC_CTAB,PValue,q.value,logFC_CHL,PValue,q.value,logFC_TRC,PValue,q.value,logFC_CRL,PValue,q.value,logFC_PVPi,PValue,q.value,logFC_HClO,PValue,q.value,logFC_GLU,PValue,q.value,logFC_EtOH,PValue,q.value
BAL062_01729,pcaH,"protocatechuate 3,4-dioxygenase subunit beta,Protocatechuate 3,4-dioxygenase beta chain,Protocatechuate 3,4-dioxygenase beta subunit,protocatechuate 3,4-dioxygenase, beta subunit,Dioxygenase",0.331522416,0.322381811,0.757575849,0.005716879,0.985932097,1,-0.013714404,0.927541276,1,1.815960572,0.296022337,0.95340944,0.037448726,0.778266311,0.925465713,-0.050270794,0.732311865,0.981963637,0.116651533,0.439315143,1,0.08720281,0.560973307,1,0.052963104,0.690345434,0.971334831,0.10078869,0.472079138,0.987690888
BAL062_01730,pcaG,"protocatechuate 3,4-dioxygenase subunit alpha (3,4-PCD),Protocatechuate 3,4-dioxygenase alpha chain,Protocatechuate 3,4-dioxygenase beta subunit,protocatechuate 3,4-dioxygenase, alpha subunit,Dioxygenase",0.246846928,0.438476861,0.839805969,-0.2986537,0.09101655,0.475030739,-0.284967722,0.110949221,0.384457017,2.248107953,0.267917846,0.925464789,-0.139054721,0.380490634,0.655392339,-0.138198448,0.459059255,0.906128845,-0.294051386,0.1262127,1,-0.120306707,0.520802736,1,-0.166158109,0.322749945,0.837639118,-0.043583045,0.814830627,1
BAL062_01731,aroD,"3-dehydroquinate dehydratase,Catabolic 3-dehydroquinate dehydratase,3-dehydroquinate dehydratase,5-enolpyruvylshikimate-3-phosphate synthase,3-dehydroquinate dehydratase, type I,Type I 3-dehydroquinase",-0.242491521,0.325478668,0.758884834,0.141932532,0.264271096,0.753531583,-0.191282767,0.103386059,0.368000175,-0.378337016,0.860359311,1,0.196919053,0.077039401,0.252034113,0.159393692,0.241296797,0.772105618,-0.056723196,0.697306993,1,0.045621693,0.746146041,1,-0.039657967,0.766847996,0.996423578,0.158737142,0.20138997,0.864288427
BAL062_01732,quiC,"3-dehydroshikimate dehydratase (DHS dehydratase),3-dehydroshikimate dehydratase,nitrous oxide reductase family maturation protein NosD",0.150859847,0.287510754,0.719590212,-0.091906195,0.222944363,0.713462351,-0.146227147,0.048995725,0.224440922,-1.063611442,0.511787074,1,-0.085333849,0.232704831,0.498673344,-0.078613212,0.309548528,0.825151951,-0.140242113,0.146840341,1,-0.026472609,0.794933551,1,-0.090642545,0.25947019,0.784649282,-0.00973699,0.903678292,1
BAL062_01733,oprB_2,"quiX,Outer membrane protein D1,Carbohydrate-selective porin,Carbohydrate-selective porin, OprB family",0.066045604,0.648131583,0.930713634,-0.125429715,0.11403029,0.525938662,-0.202206268,0.011310969,0.076140194,-0.632271808,0.69949474,1,-0.228958666,0.000534997,0.0049811,-0.134687459,0.060803522,0.418153856,-0.075609636,0.454107316,1,-0.10814475,0.298685586,1,-0.051423358,0.553070731,0.935127508,-0.135909138,0.096148043,0.635945482
BAL062_01734,quiA_1,"quinate/shikimate dehydrogenase,Quinate/shikimate dehydrogenase (quinone),outer membrane biogenesis protein BamB,Glucose dehydrogenase,membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family,PQQ enzyme repeat",-0.230592828,0.2084164,0.626094625,0.029150274,0.66969734,0.95098099,-0.041631738,0.543264893,0.835118997,-0.198306929,0.841372491,1,-0.141251972,0.026739091,0.119902285,-0.054851114,0.423228194,0.886421651,-0.053139339,0.548700689,1,0.003972868,0.969027902,1,-0.027198816,0.722742681,0.982783084,0.063650775,0.349093676,0.975382157
BAL062_01735,BAL062_01735,signal peptide,0.062519447,0.768243109,0.968894639,0.084369764,0.44762,0.886606541,0.03169437,0.768770491,0.950936512,1.097948147,0.490570964,1,-0.03107458,0.753085854,0.913723509,0.121260282,0.281568014,0.798039047,0.033698686,0.810608522,1,0.14578839,0.202918521,1,0.179049251,0.097147183,0.515994876,0.159231873,0.145602654,0.770972686
BAL062_01736,BAL062_01736,"transporter component,Predicted transporter component,YeeE/YedE family (DUF395)",0.287425031,0.20019392,0.615005453,-0.080171512,0.586226543,0.93029036,-0.154918786,0.205547501,0.542848337,0.764999013,0.677991065,1,-0.137385734,0.21556513,0.481429919,0.083035729,0.484715341,0.913681767,-0.020530108,0.882800755,1,0.016607149,0.909304825,1,-0.078981605,0.514174392,0.921000216,0.030178024,0.82401851,1
BAL062_01737,BAL062_01737,"transporter component,Predicted transporter component,YeeE/YedE family (DUF395)",0.263017629,0.415831955,0.825608371,0.093905879,0.62852204,0.938072092,0.327576705,0.107474555,0.375735302,-7.115047798,0.006083843,0.152179994,0.23416114,0.223362437,0.488467778,0.075953448,0.721605792,0.977188394,0.228560069,0.263869026,1,0.257486786,0.209788198,1,0.125062424,0.554008303,0.935775162,0.240496912,0.212511546,0.875234032
BAL062_01738,pksB,"Zn-dependent hydrolase, including glyoxylase,Probable polyketide biosynthesis zinc-dependent hydrolase pksB,hydroxyacylglutathione hydrolase,Uncharacterized protein conserved in bacteria,hydroxyacylglutathione hydrolase,Metallo-beta-lactamase superfamily",0.278497218,0.17634381,0.577916774,0.114854308,0.320449911,0.811576729,0.052742356,0.671803496,0.905946824,2.27152759,0.094017892,0.614887228,0.228520116,0.0276917,0.122927521,0.032042236,0.815246418,1,-0.094388185,0.485618849,1,0.104561615,0.401079474,1,0.102366043,0.349403295,0.853108578,0.012655855,0.933360439,1
BAL062_01739,pobR_1,"pcaU,p-hydroxybenzoate hydroxylase transcriptional activator,DNA-binding transcriptional regulator KdgR,beta-ketoadipate pathway transcriptional regulators, PcaR/PcaU/PobR family,Bacterial transcriptional regulator",-0.248852718,0.363681149,0.786531227,-0.004391848,1,1,-0.093819074,0.524998077,0.823896983,2.340415493,0.230024594,0.888497553,-0.098794812,0.497137348,0.752252119,0.289995872,0.054872831,0.394015866,-0.120957076,0.502506781,1,-0.036127592,0.827673772,1,-0.040051566,0.78471411,1,-0.097447501,0.574605553,0.990582323
BAL062_01740,leuO,"Putative transcriptional regulator,HTH-type transcriptional regulator LeuO,leucine transcriptional activator,pca operon transcription factor PcaQ,Bacterial regulatory helix-turn-helix protein, lysR family",0.075664942,0.635260835,0.930422521,0.114690469,0.181004486,0.662488146,0.021406642,0.797982503,0.960353175,-0.042179772,0.978393462,1,-0.002264773,0.982508237,1,-0.044643128,0.613309306,0.952163966,0.052504317,0.626562102,1,0.120894415,0.254597371,1,0.052958347,0.53285603,0.934217738,0.02490486,0.777965783,1
BAL062_01741,bbsG_1,"acyl-CoA dehydrogenase,(R)-benzylsuccinyl-CoA dehydrogenase,putative acyl-CoA dehydrogenase,Rubredoxin,cyclohexanecarboxyl-CoA dehydrogenase,Acyl-CoA dehydrogenase, C-terminal domain",0.024784485,0.843971141,0.991467909,0.088782477,0.178157102,0.657064396,0.144122639,0.035547464,0.17905577,0.437019841,0.726886597,1,-0.006268533,0.922503164,0.990317987,0.11583618,0.093507247,0.53475873,0.094440439,0.281144453,1,0.221134164,0.016509777,0.25138605,0.160322682,0.034209243,0.277094871,0.205376269,0.001882205,0.041811001
BAL062_01742,BAL062_01742,"aminoglycoside phosphotransferase,thiamine kinase,Phosphotransferase enzyme family",0.237319085,0.114373913,0.462065387,-0.355045519,2.01E-05,0.000433651,-0.478951775,6.17E-09,1.88E-07,-0.644178023,0.641152803,1,-0.377802358,2.36E-07,4.35E-06,-0.269822055,0.001738243,0.028356598,-0.221228801,0.058827734,0.939551637,-0.090269198,0.494469436,1,-0.358549292,1.32E-05,0.000471058,-0.165548239,0.096444175,0.636711824
BAL062_01743,BAL062_01743,"Putative phosphoglycerate mutase related protein,alpha-ribazole phosphatase,Histidine phosphatase superfamily (branch 1)",-0.441150783,0.053523026,0.281391417,-0.101521404,0.349648275,0.820242931,-0.16431127,0.117195867,0.395998667,0.33547861,0.851925019,1,-0.17840151,0.128824044,0.351696045,-0.043618815,0.698768785,0.970237493,-0.007263218,0.968301064,1,0.057244796,0.632129764,1,-0.033287733,0.766646104,0.996423578,-0.064447941,0.550090045,0.990582323
BAL062_01744,BAL062_01744,"Putative oxidoreductase,Uncharacterized oxidoreductase SAV2478,short chain dehydrogenase,Uncharacterized conserved protein,3-hydroxybutyrate dehydrogenase,short chain dehydrogenase",3.24E-05,1,1,-0.04045574,0.763498544,0.968186579,-0.231918291,0.068292398,0.2826969,-1.792100564,0.381041796,0.995446984,0.023520608,0.85633531,0.96089893,0.203490999,0.138531797,0.617635468,-0.031032835,0.837742798,1,0.062746049,0.660022705,1,-0.011147286,0.942482708,1,-0.071144746,0.624360879,0.992568998
BAL062_01745,oprD_1,"putative porin for benzoate transport (BenP),Porin D precursor,outer membrane porin, OprD family",-0.006529995,0.976881489,1,0.04835429,0.692761615,0.956571303,0.032213611,0.770603531,0.951835657,-1.416402559,0.510570766,1,0.054265036,0.564510494,0.796982493,0.142668811,0.169394798,0.677579193,0.051636383,0.687374368,1,0.165974191,0.157389512,0.92872222,0.099927859,0.341269106,0.851063671,0.059179711,0.579437864,0.990582323
BAL062_01746,yjjL,"General substrate transporter:Major facilitator superfamily,L-galactonate transporter,putative 3-hydroxyphenylpropionic transporter MhpT,Arabinose efflux permease,D-galactonate transporter,Major Facilitator Superfamily",0.095760257,0.562468335,0.901767846,-0.23439546,0.011405622,0.121009197,-0.298098913,0.00080481,0.009137566,0.692738835,0.595072411,1,-0.350675592,2.18E-05,0.000284829,-0.11394855,0.205711116,0.734830827,-0.093724569,0.419165772,1,-0.007354561,0.951939121,1,-0.196636729,0.026110813,0.236791187,-0.065363914,0.48350734,0.987690888
BAL062_01747,marR,"MarR family multidrug resistance pump transcriptional regulator,Multiple antibiotic resistance protein marR,DNA-binding transcriptional repressor MarR,homoprotocatechuate degradation operon regulator, HpaR",-0.506312584,0.03003676,0.182332921,-0.284793138,0.021589481,0.186950088,-0.800069785,1.24E-12,5.32E-11,-1.150115764,0.58358763,1,-0.97146484,1.60E-22,8.60E-21,-0.302633425,0.003171355,0.046989638,-0.264852798,0.030491207,0.76141013,-0.069702052,0.567843764,1,-0.598292758,7.35E-09,5.34E-07,-0.139790965,0.184212441,0.844421442
BAL062_01748,gatA_2,"Glu-tRNA amidotransferase,Glutamyl-tRNA(Gln) amidotransferase subunit A,amidase,Allophanate hydrolase subunit 2,aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit,Amidase",0.215311829,0.173899329,0.574630929,0.072204781,0.426305128,0.872177672,0.071750471,0.429517984,0.777579759,0.975776077,0.428239038,1,0.030181787,0.720395583,0.893432113,0.206841994,0.021262392,0.215053903,-0.021227564,0.865060663,1,0.094351122,0.352780454,1,0.029324227,0.747976573,0.985625826,0.122083975,0.186885343,0.845640019
BAL062_01749,hsaA_1,"Acyl-CoA dehydrogenase-like protein,Flavin-dependent monooxygenase, oxygenase subunit HsaA,sulfur acquisition oxidoreductase, SfnB family,Acyl-CoA dehydrogenase, C-terminal domain",0.184067103,0.295500452,0.727314572,-0.005672457,0.965229675,1,0.068449571,0.507939467,0.812289067,0.157857763,0.926832791,1,-0.012477783,0.908375175,0.986780851,0.049822634,0.620322068,0.952163966,0.116004097,0.33249792,1,0.104506879,0.310593049,1,0.102686447,0.274392886,0.792130737,0.090499891,0.37959163,0.985299989
BAL062_01750,BAL062_01750,hypothetical protein,0.138255978,0.770326659,0.968894639,-0.776568739,0.00163093,0.023909022,-0.358902744,0.120992656,0.405579376,-8.801047694,0.005662299,0.148961855,0.466542879,0.066100799,0.227053037,0.265829469,0.322180997,0.82780483,-0.705317341,0.008875777,0.356327536,-0.319133272,0.214141293,1,-0.03359437,0.919540476,1,-0.901342167,0.000321806,0.008879842
BAL062_01751,BAL062_01751,ketosteroid isomerase-like enzyme,0.054520493,0.864061528,0.991863038,-0.082962763,0.704950053,0.956571303,0.001976082,1,1,-2.480496281,0.24733169,0.910459814,0.07676465,0.621009452,0.836574159,-0.007930515,0.985368533,1,0.042088267,0.836027255,1,0.012060666,0.962373521,1,-0.157050874,0.424537917,0.909933293,-0.036113181,0.86947566,1
BAL062_01752,antA_1,"aromatic-ring-hydroxylating dioxygenase large subunit,Anthranilate 1,2-dioxygenase large subunit,benzoate 1,2-dioxygenase, large subunit,Ring hydroxylating alpha subunit (catalytic domain)",0.101975501,0.577396741,0.909240709,-0.036604442,0.703392397,0.956571303,-0.188897345,0.041793447,0.198884989,0.256493808,0.87228421,1,-0.324346821,0.000140014,0.001533656,-0.031167705,0.743700856,0.986769502,0.064952876,0.583360686,1,0.077149925,0.447608426,1,-0.000484707,1,1,0.133572432,0.15811464,0.795528358
BAL062_01753,cbdB,"Putative Aromatic-ring-hydroxylating dioxygenase small subunit,2-halobenzoate 1,2-dioxygenase small subunit,3-phenylpropionate dioxygenase subunit beta,Small subunit of phenylpropionate dioxygenase,benzoate 1,2-dioxygenase, small subunit,Ring hydroxylating beta subunit",0.381331952,0.234849731,0.663456602,0.40924763,0.034904801,0.260761816,0.300031938,0.124093981,0.408164967,-0.72554855,0.714134654,1,0.090472291,0.654882986,0.858114254,0.060551523,0.815597548,1,0.330996382,0.143637721,1,0.224936305,0.306884346,1,0.228320566,0.357491637,0.861528788,0.501154287,0.010718457,0.16109613
BAL062_01754,fabG_6,"short-chain dehydrogenase,3-oxoacyl-[acyl-carrier-protein] reductase FabG,3-ketoacyl-(acyl-carrier-protein) reductase,Uncharacterized conserved protein,3-oxoacyl-[acyl-carrier-protein] reductase,short chain dehydrogenase",0.042418736,0.815969606,0.984492745,-0.0271737,0.794165553,0.980213206,-0.246073425,0.022152254,0.129717428,1.259107597,0.35614039,0.986360514,-0.194779036,0.032420851,0.138532572,0.023595909,0.815913133,1,-0.154087693,0.220282081,1,-0.015897457,0.888624959,1,-0.18244008,0.075301772,0.443595895,0.014448197,0.895188995,1
BAL062_01755,ophA1_1,"vanillate O-demethylase oxidoreductase,Phthalate dioxygenase reductase,CDP-6-deoxy-delta-3,4-glucoseen reductase,Uncharacterized Fe-S protein,phenylacetate-CoA oxygenase/reductase, PaaK subunit,2Fe-2S iron-sulfur cluster binding domain",0.251851008,0.3580169,0.781629741,0.057172321,0.704020009,0.956571303,-0.048846656,0.712548302,0.926966391,-6.210794782,0.007023894,0.164369415,-0.248074096,0.052773755,0.195152056,0.052855785,0.716073927,0.975817516,-0.04404722,0.796681959,1,0.179400312,0.243976904,1,0.061426611,0.667431478,0.966867007,0.057885466,0.695454126,1
BAL062_01756,C1hpah_1,"P-hydroxyphenylacetate hydroxylase C1:reductase component,p-hydroxyphenylacetate 3-hydroxylase, reductase component,4-hydroxyphenylacetate 3-monooxygenase reductase subunit,pyrimidine utilization flavin reductase protein F,Flavin reductase like domain",0.419627216,0.163200004,0.555497414,0.211437196,0.113297934,0.524879661,-0.000122798,1,1,1.6349786,0.377557873,0.993011798,0.083963891,0.642277041,0.849310326,0.182041937,0.323054659,0.82780483,0.181014194,0.249726475,1,0.157031278,0.29010272,1,0.237936782,0.066773781,0.418981961,0.276946913,0.037487482,0.378302242
BAL062_01757,feaR,"DNA-binding transcriptional dual regulator,Transcriptional activator feaR,DNA-binding transcriptional activator FeaR,DNA gyrase inhibitor,YSIRK-targeted surface antigen transcriptional regulator,Helix-turn-helix domain",-0.028345996,0.92988352,1,0.063976019,0.678114033,0.952786142,-0.29776421,0.083030484,0.326118619,-5.749765555,0.024223747,0.298543082,-0.034704554,0.822286747,0.948565539,0.111186441,0.498244923,0.913681767,-0.0997208,0.578330752,1,0.051119994,0.777723564,1,0.026233856,0.871912934,1,0.179094948,0.237554868,0.907536867
BAL062_01758,tynA,"tyramine oxidase,Primary amine oxidase precursor,tyramine oxidase,Copper amine oxidase, enzyme domain",0.089269504,0.522099199,0.886191398,0.009996303,0.907315646,1,-0.149562203,0.043337221,0.20430404,0.441873049,0.654708618,1,-0.115280033,0.089609963,0.278105306,0.054368215,0.45378785,0.905170361,0.015804945,0.870418175,1,0.022297232,0.822901706,1,-0.101995439,0.194130295,0.692539369,0.000489908,1,1
BAL062_01759,BAL062_01759,signal peptide,-0.112673284,0.654408657,0.930713634,-0.01020092,0.955698374,1,-0.190098369,0.12941015,0.415441425,-1.21253783,0.563830223,1,0.057507014,0.66798806,0.866327623,0.010495791,0.947834276,1,-0.038722905,0.815877078,1,-0.090088648,0.537149387,1,0.002797492,1,1,-0.015296741,0.927261311,1
BAL062_01760,feaB_2,"phenylacetaldehyde dehydrogenase,Phenylacetaldehyde dehydrogenase,gamma-aminobutyraldehyde dehydrogenase,Delta 1-pyrroline-5-carboxylate dehydrogenase,betaine aldehyde dehydrogenase,Aldehyde dehydrogenase family",0.237266866,0.15531034,0.540259511,-0.137067228,0.100503619,0.497309926,-0.159703462,0.046017049,0.213516691,-0.100170706,0.953602354,1,-0.073025583,0.3506655,0.626593201,0.055793323,0.514695307,0.917872428,-0.159268451,0.124215177,1,-0.026864218,0.795296532,1,-0.091649641,0.260387608,0.784649282,-0.148008058,0.071022355,0.545400059
BAL062_01761,pac,"putative penicillin acylase precursor (penicillin amidase) (penicillin amidohydrolase),Penicillin G acylase precursor,Penicillin amidase",0.126439271,0.350769882,0.777089881,-0.166469213,0.01809267,0.166652141,-0.224912655,0.003114023,0.028339211,-0.994250834,0.403955286,1,-0.149560609,0.017072692,0.08447998,-0.086169915,0.218116078,0.75216799,-0.18724329,0.04298845,0.875628053,-0.032347622,0.737123874,1,-0.134705771,0.086409985,0.486957768,-0.067642411,0.347229883,0.975382157
BAL062_01762,catD_2,"3-oxoadipate enol-lactonase,3-oxoadipate enol-lactonase 2,acetoin dehydrogenase E2 subunit dihydrolipoyllysine-residue acetyltransferase,Ketosteroid isomerase-related protein,3-oxoadipate enol-lactonase,Alpha/beta hydrolase family",0.415281735,0.043822689,0.243467027,0.057479423,0.616194809,0.933223898,0.065951911,0.544721078,0.836993092,0.779947478,0.646739544,1,0.072228317,0.524274117,0.770634824,0.053022106,0.674315105,0.970146247,-0.07002648,0.583520592,1,0.018023851,0.884454056,1,-0.07407945,0.472503052,0.921000216,0.055191947,0.634444776,0.992962596
BAL062_01763,catF_2,"beta-ketoadipyl CoA thiolase,Beta-ketoadipyl-CoA thiolase,beta-ketoadipyl CoA thiolase,Uncharacterized protein, possibly involved in aromatic compounds catabolism,3-oxoadipyl-CoA thiolase,Thiolase, N-terminal domain",-0.039337416,0.789262584,0.97558235,-0.060588804,0.372174151,0.831069941,-0.215705331,0.001738166,0.017337468,1.215764399,0.08577666,0.588313008,-0.121418864,0.044296736,0.174329089,0.060516312,0.372645127,0.858304037,-0.086865449,0.321682944,1,-0.067378877,0.473410054,1,-0.131929738,0.088548787,0.495883568,-0.014608452,0.833132315,1
BAL062_01764,pcaJ_2,"3-oxoadipate CoA-transferase subunit B,3-oxoadipate CoA-transferase subunit B,Acyl CoA:acetate/3-ketoacid CoA transferase,3-oxoacid CoA-transferase, B subunit,Coenzyme A transferase",0.059718761,0.791875625,0.976977014,-0.046565924,0.700449133,0.956571303,-0.160132573,0.148729074,0.453116791,1.432046137,0.299075262,0.956002787,-0.076013902,0.459801312,0.727864448,0.120020266,0.280894953,0.798039047,-0.057980427,0.662864296,1,-0.053142097,0.668138244,1,-0.095086035,0.395640306,0.897557002,-0.07995775,0.48894981,0.987690888
BAL062_01765,pcaI_2,"3-oxoadipate CoA-transferase subunit A,3-oxoadipate CoA-transferase subunit A,acetyl-CoA:acetoacetyl-CoA transferase subunit alpha,Acyl CoA:acetate/3-ketoacid CoA transferase,3-oxoacid CoA-transferase, A subunit,Coenzyme A transferase",-0.036673713,0.847409271,0.991467909,0.015647046,0.888707278,0.99621647,-0.160727355,0.124354492,0.408461128,-0.412800514,0.84478551,1,-0.20407655,0.044640648,0.174904334,-0.134756508,0.223769821,0.756366977,-0.020072124,0.883616304,1,0.069626437,0.540428174,1,0.081063611,0.43088627,0.910302314,0.121443895,0.262967326,0.915270631
BAL062_01766,catA2,"catA,Catechol 1,2-dioxygenase 2,Protocatechuate 3,4-dioxygenase beta subunit,catechol 1,2-dioxygenase,Dioxygenase",0.199336017,0.275142138,0.707651183,-0.00826693,0.942205189,1,-0.043952556,0.643753668,0.89435268,1.046855135,0.436852093,1,-0.13683599,0.130064964,0.352620568,-0.053810663,0.650374336,0.96291307,0.010865353,0.929453765,1,0.122380743,0.21021505,1,-0.03404219,0.720095776,0.981724433,0.06825945,0.496782414,0.987690888
